Year,Name,Position,College,Rating
2015,Chris Hart,SDE,Utah Utes,0.8597
2015,Marcel Brown,RB,Utah Utes,0.8589
2015,Philip Afia,WR,Utah Utes,0.8561
2015,Cody Barton,OLB,Utah Utes,0.8547
2015,Nick Carman,OT,Utah Utes,0.8539
2015,Kyle Fulks,WR,Utah Utes,0.8519
2015,Keven Dixon,OT,Utah Utes,0.8517
2015,Johnny Capra,OT,Utah Utes,0.8514
2015,Tyson Cisrow,S,Utah Utes,0.8464
2015,Quinn Fabrizio,S,Utah Utes,0.8417
2015,Caleb Repp,WR,Utah Utes,0.8392
2015,Britain Covey,APB,Utah Utes,0.8189
2016,John Aloma,LS,Utah Utes,NA
2016,Gerrit Choate,ILB,Utah Utes,NA
2016,Armand Shyne,RB,Utah Utes,NA
2016,Garett Bolles,OT,Utah Utes,0.9462
2016,Maxs Tupai,WDE,Utah Utes,0.9034
2016,David Luafatasaga,OLB,Utah Utes,0.8936
2016,Troy Williams,PRO,Utah Utes,0.8767
2016,Tyler Huntley,PRO,Utah Utes,0.8669
2016,Alec Dana,WR,Utah Utes,0.8664
2016,Leki Fotu,SDE,Utah Utes,0.8654
2016,Davir Hamilton,WR,Utah Utes,0.8639
2016,Fua Pututau,WDE,Utah Utes,0.8572
2016,Tucker Scott,OT,Utah Utes,0.8564
2016,Demari Simpkins,WR,Utah Utes,0.8497
2016,Julian Blackmon,ATH,Utah Utes,0.8483
2016,Cole Fotheringham,ATH,Utah Utes,0.8472
2016,Terrell Burgess,CB,Utah Utes,0.8439
2016,Semisi Lauaki,SDE,Utah Utes,0.8436
2016,Samson Nacua,WR,Utah Utes,0.8428
2016,Zack Moss,RB,Utah Utes,0.8422
2016,Nygel King,CB,Utah Utes,0.8386
2016,Scott Peck,OT,Utah Utes,0.8372
2016,Bradlee Anae,SDE,Utah Utes,0.8289
2016,Donavan Thompson,OLB,Utah Utes,0.8175
2016,Bapa Falemaka,TE,Utah Utes,0.8000
2016,Mitch Wishnowsky,P,Utah Utes,0.7992
2016,Kiavhe Dennis-Lee,OLB,Utah Utes,0.7785
2017,Jaylon Johnson,CB,Utah Utes,0.9619
2017,Corrion Ballard,S,Utah Utes,0.9017
2017,Marquise Blair,OLB,Utah Utes,0.8972
2017,Tyquez Hampton,WR,Utah Utes,0.8844
2017,Bryan Thompson,WR,Utah Utes,0.8822
2017,Javelin Guidry,CB,Utah Utes,0.8733
2017,Jordan Agasiva,OT,Utah Utes,0.8689
2017,Michael Richardson,SDE,Utah Utes,0.8628
2017,Aliki Vimahi,SDE,Utah Utes,0.8614
2017,Taniela Pututau,WR,Utah Utes,0.8561
2017,John Penisini,DT,Utah Utes,0.8556
2017,Jason Shelley,DUAL,Utah Utes,0.8547
2017,Mo Unutoa,OT,Utah Utes,0.8531
2017,Bronson Boyd,WR,Utah Utes,0.8492
2017,T.J. Green,APB,Utah Utes,0.8486
2017,Jaylen Dixon,WR,Utah Utes,0.8467
2017,Orlando Umana,OG,Utah Utes,0.8456
2017,Josh Nurse,WR,Utah Utes,0.8400
2017,Nick Ford,OT,Utah Utes,0.8386
2017,Derrick Vickers,WR,Utah Utes,0.8300
2017,Devin Lloyd,S,Utah Utes,0.8219
2017,Nephi Sewell,S,Utah Utes,0.7544
2018,Jack Tuttle,PRO,Utah Utes,0.9321
2018,Solomon Enis,WR,Utah Utes,0.9139
2018,Tennessee Pututau,OLB,Utah Utes,0.8877
2018,Hunter Lotulelei,DT,Utah Utes,0.8862
2018,Jaren Kump,OT,Utah Utes,0.8809
2018,Mika Tafua,WDE,Utah Utes,0.8809
2018,Jackson Cravens,DT,Utah Utes,0.8735
2018,Tareke Lewis,CB,Utah Utes,0.8727
2018,Malone Mataele,CB,Utah Utes,0.8721
2018,Bryant Pirtle,OLB,Utah Utes,0.8657
2018,Paul Maile,DT,Utah Utes,0.8655
2018,Devin Brumfield,RB,Utah Utes,0.8646
2018,Vonte Davis,CB,Utah Utes,0.8643
2018,Andrew Mata'afa,OLB,Utah Utes,0.8611
2018,Terrell Perriman,WR,Utah Utes,0.8521
2018,Jeremiah Jordan,WDE,Utah Utes,0.8506
2018,Blake Kuithe,SDE,Utah Utes,0.8467
2018,Brant Kuithe,ATH,Utah Utes,0.8451
2018,Branden Rankins,RB,Utah Utes,0.8366
2018,Braeden Daniels,OT,Utah Utes,0.8364
2018,Simi Moala,WDE,Utah Utes,0.8356
2018,Tevita Fotu,TE,Utah Utes,0.8276
2018,Thomas Yassmin,ATH,Utah Utes,0.8254
2018,Maddie Golden,LS,Utah Utes,0.7397
2019,Bamidele Olaseni,OT,Utah Utes,0.9022
2019,Sataoa Laumea,OG,Utah Utes,0.9011
2019,Jordan Wilmore,RB,Utah Utes,0.8961
2019,Marist Talavou,OG,Utah Utes,0.8870
2019,Donte Banton,WR,Utah Utes,0.8681
2019,Lacarea Pleasant-Johnson,CB,Utah Utes,0.8674
2019,JaTravis Broughton,CB,Utah Utes,0.8652
2019,Micah Bernard,RB,Utah Utes,0.8644
2019,Junior Tafuna,OLB,Utah Utes,0.8544
2019,Aaron Lowe,CB,Utah Utes,0.8511
2019,Luke Felix-Fualalo,OT,Utah Utes,0.8511
2019,Trennan Carlson,ILB,Utah Utes,0.8500
2019,Falcon Kaumatule,ATH,Utah Utes,0.8489
2019,Drew Rawls,S,Utah Utes,0.8217
2019,Ben Lennon,P,Utah Utes,0.8000
2020,Zemaiah Vaughn,CB,Utah Utes,NA
2020,Clark Phillips III,CB,Utah Utes,0.9744
2020,Van Fillinger,SDE,Utah Utes,0.9276
2020,Xavier Carlton,SDE,Utah Utes,0.9100
2020,Nate Ritchie,S,Utah Utes,0.8967
2020,Ty Jordan,RB,Utah Utes,0.8870
2020,Connor O'Toole,WR,Utah Utes,0.8870
2020,Money Parks,WR,Utah Utes,0.8656
2020,Tyler Wegis,WDE,Utah Utes,0.8641
2020,Alex Harrison,OG,Utah Utes,0.8630
2020,Kenzel Lawler,DUAL,Utah Utes,0.8578
2020,Sione Fotu,ILB,Utah Utes,0.8556
2020,Caine Savage,CB,Utah Utes,0.8511
2020,Kamo'i Latu,S,Utah Utes,0.8500
2020,Ben Renfro,CB,Utah Utes,0.8422
2020,Tanoa Togiai,DT,Utah Utes,0.8417
2020,Graham Faloona,OLB,Utah Utes,0.8389
2020,Faybian Marks,CB,Utah Utes,0.8378
2020,Jeremy Mercier,OLB,Utah Utes,0.8244
2020,Cooper Justice,PRO,Utah Utes,0.8056
2021,Ethan Calvert,ATH,Utah Utes,0.9652
2021,Peter Costelli,PRO,Utah Utes,0.9095
2021,Mason Tufaga,OLB,Utah Utes,0.9027
2021,Ricky Parks,RB,Utah Utes,0.9014
2021,Isaac Vaha,TE,Utah Utes,0.8815
2021,Makai Cope,WR,Utah Utes,0.8793
2021,Tevita Fotu,DT,Utah Utes,0.8767
2021,Cole Bishop,S,Utah Utes,0.8707
2021,Trey Reynolds,ILB,Utah Utes,0.8707
2021,Koli Faaiu,OG,Utah Utes,0.8667
2021,Elisha Lloyd,CB,Utah Utes,0.8663
2021,Velltray Jefferson,WR,Utah Utes,0.8656
2021,Zereoue Williams,OT,Utah Utes,0.8652
2021,Jonah Elliss,OLB,Utah Utes,0.8544
2021,Michael Mokofisi,DT,Utah Utes,0.8500
2021,Darrien Stewart,S,Utah Utes,0.8500
2021,Bryson Reeves,ATH,Utah Utes,0.8417
2022,Luca Caldarella,WR,Utah Utes,NA
2022,Lander Barton,LB,Utah Utes,0.9587
2022,Nate Johnson,QB,Utah Utes,0.9124
2022,Jaylon Glover,RB,Utah Utes,0.8976
2022,Justin Medlock,LB,Utah Utes,0.8859
2022,Brandon Rose,QB,Utah Utes,0.8793
2022,Kaeo Akana,Edge,Utah Utes,0.8785
2022,Carson Tabaracci,ATH,Utah Utes,0.8781
2022,Ryan Peppins,WR,Utah Utes,0.8741
2022,Sidney Mbanasor,WR,Utah Utes,0.8726
2022,Tao Johnson,WR,Utah Utes,0.8689
2022,Elijah Davis,CB,Utah Utes,0.8685
2022,Jocelyn Malaska,S,Utah Utes,0.8674
2022,Keith Olson,OT,Utah Utes,0.8578
2022,Chris Reed,WR,Utah Utes,0.8567
2022,Chase Kennedy,Edge,Utah Utes,0.8544
2022,Jadon Pearson,S,Utah Utes,0.8528
2022,Tyler Knaak,OT,Utah Utes,0.8519
2022,Tiquan Gilmore,WR,Utah Utes,0.8417
2023,Spencer Fano,OT,Utah Utes,0.9564
2023,Caleb Lomu,OT,Utah Utes,0.9458
2023,CJ Blocker,CB,Utah Utes,0.9151
2023,Mikey Matthews,WR,Utah Utes,0.9095
2023,John Randle Jr.,RB,Utah Utes,0.9000
2023,Smith Snowden,CB,Utah Utes,0.8976
2023,Dijon Stanley,RB,Utah Utes,0.8920
2023,Michael Mitchell,RB,Utah Utes,0.8891
2023,Owen Chambliss,LB,Utah Utes,0.8853
2023,Vili Taufatofua,DL,Utah Utes,0.8850
2023,Roger Alderman,IOL,Utah Utes,0.8828
2023,C.J. Jacobsen,TE,Utah Utes,0.8769
2023,Johnathan Hall,S,Utah Utes,0.8747
2023,Mack Howard,QB,Utah Utes,0.8744
2023,Dallen Bentley,TE,Utah Utes,0.8667
2023,Jonah Leaea,LB,Utah Utes,0.8558
2023,Daidren Zipperer,WR,Utah Utes,0.8508
2014,Dalton Stokes,PRO,Valparaiso Beacons,NA
2015,Merek Pierce,RB,Valparaiso Beacons,NA
2016,Austin Petrie,RB,Valparaiso Beacons,NA
2017,Donny Navarro,WR,Valparaiso Beacons,NA
2018,Ollie Reese,WR,Valparaiso Beacons,NA
2019,Solomon Davis,WR,Valparaiso Beacons,NA
2021,Kanen Rossi,IOL,Valparaiso Beacons,NA
2022,Matt Molnar,Edge,Valparaiso Beacons,NA
2022,Cameron Harbaugh,QB,Valparaiso Beacons,NA
2023,Gabriel Batres,Edge,Valparaiso Beacons,NA
2023,Caron Tyler,QB,Valparaiso Beacons,NA
2004,Brad Allen,TE,Vanderbilt Commodores,0.8778
2004,Hamilton Holliday,OG,Vanderbilt Commodores,0.8333
2004,Jared Fagan,ATH,Vanderbilt Commodores,0.8111
2004,Daniel Lee,K,Vanderbilt Commodores,0.8111
2004,Chris Nickson,ATH,Vanderbilt Commodores,0.7889
2004,Lamar Divens,DT,Vanderbilt Commodores,0.7889
2004,Jeff Jennings,OLB,Vanderbilt Commodores,0.7889
2004,Brandon Holmes,TE,Vanderbilt Commodores,0.7889
2004,Gabe Hall,OG,Vanderbilt Commodores,0.7667
2004,David Carter,TE,Vanderbilt Commodores,0.7667
2004,Bryant Anderson,ATH,Vanderbilt Commodores,0.7667
2004,Cassen Jackson,RB,Vanderbilt Commodores,0.7444
2004,Theo Horrocks,DT,Vanderbilt Commodores,0.7444
2004,Jeremy Gales,OG,Vanderbilt Commodores,0.7444
2004,Reshard Langford,RB,Vanderbilt Commodores,0.7222
2004,Zach Logan,ATH,Vanderbilt Commodores,0.7222
2004,Demarcus Bradley,SDE,Vanderbilt Commodores,0.7222
2004,Sean Walker,WR,Vanderbilt Commodores,0.7222
2004,David Whittington,FB,Vanderbilt Commodores,0.7222
2004,Josh Allen,CB,Vanderbilt Commodores,0.7222
2005,Ryan Vance,OT,Vanderbilt Commodores,NA
2005,Brandon Bryant,OLB,Vanderbilt Commodores,NA
2005,Mackenzi Adams,DUAL,Vanderbilt Commodores,0.8333
2005,Earl Bennett,WR,Vanderbilt Commodores,0.8333
2005,Jake Bradford,TE,Vanderbilt Commodores,0.7889
2005,Justin Wheeler,WR,Vanderbilt Commodores,0.7889
2005,Eric Hensley,OT,Vanderbilt Commodores,0.7889
2005,Ryan Hamilton,S,Vanderbilt Commodores,0.7667
2005,Jared Hawkins,APB,Vanderbilt Commodores,0.7667
2005,Darlron Spead,CB,Vanderbilt Commodores,0.7667
2005,Larry Simmons,WR,Vanderbilt Commodores,0.7667
2005,Thomas Welch,TE,Vanderbilt Commodores,0.7667
2005,Daniel Dufrene,APB,Vanderbilt Commodores,0.7667
2005,Ryan Custer,OG,Vanderbilt Commodores,0.7444
2005,Quavian Lewis,OLB,Vanderbilt Commodores,0.7444
2005,Duran Coger,CB,Vanderbilt Commodores,0.7444
2005,Derrius Dowell,DT,Vanderbilt Commodores,0.7444
2005,Chris Johnson,ILB,Vanderbilt Commodores,0.7222
2005,Bryant Hahnfeldt,K,Vanderbilt Commodores,0.7222
2005,Broderick Stewart,WDE,Vanderbilt Commodores,0.7222
2005,Steven Stone,SDE,Vanderbilt Commodores,0.7222
2005,Bradley Vierling,OT,Vanderbilt Commodores,0.7222
2005,Alex Washington,WR,Vanderbilt Commodores,0.7222
2005,Joel Caldwell,CB,Vanderbilt Commodores,0.7222
2005,Drew Gardner,OT,Vanderbilt Commodores,0.7000
2006,Jared Funk,DUAL,Vanderbilt Commodores,0.8500
2006,Turner Wimberly,DUAL,Vanderbilt Commodores,0.8333
2006,Alan Strong,CB,Vanderbilt Commodores,0.8333
2006,Adam Smotherman,OG,Vanderbilt Commodores,0.8333
2006,D.J. Moore,ATH,Vanderbilt Commodores,0.8300
2006,Teriall Brannon,SDE,Vanderbilt Commodores,0.8189
2006,Greg Billinger,SDE,Vanderbilt Commodores,0.8167
2006,Patrick Benoist,OLB,Vanderbilt Commodores,0.8100
2006,Gaston Miller,APB,Vanderbilt Commodores,0.8067
2006,Drew Brenk,OG,Vanderbilt Commodores,0.8033
2006,Myron Lewis,WR,Vanderbilt Commodores,0.8033
2006,Nathan Campbell,OLB,Vanderbilt Commodores,0.7967
2006,Joey Bailey,OG,Vanderbilt Commodores,0.7889
2006,Justin Green,TE,Vanderbilt Commodores,0.7889
2006,Reilly Lauer,SDE,Vanderbilt Commodores,0.7844
2006,Matt Quinn,WR,Vanderbilt Commodores,0.7811
2006,Kennard Reeves,APB,Vanderbilt Commodores,0.7667
2006,Steven Goulet,WR,Vanderbilt Commodores,0.7667
2006,Brent Trice,S,Vanderbilt Commodores,0.7667
2006,Brett Upson,K,Vanderbilt Commodores,0.7667
2006,Kikko Logan,ILB,Vanderbilt Commodores,0.7444
2006,Marquez Hall,CB,Vanderbilt Commodores,0.7444
2006,Austin Newton,WDE,Vanderbilt Commodores,0.7444
2007,John Stokes,WDE,Vanderbilt Commodores,0.8733
2007,Larry Smith,DUAL,Vanderbilt Commodores,0.8600
2007,Kyle Fischer,OT,Vanderbilt Commodores,0.8500
2007,Ryan Van Rensburg,FB,Vanderbilt Commodores,0.8444
2007,Jamie Graham,ATH,Vanderbilt Commodores,0.8433
2007,Chris Marve,ILB,Vanderbilt Commodores,0.8344
2007,Udom Umoh,WR,Vanderbilt Commodores,0.8333
2007,Rob Ashabranner,DT,Vanderbilt Commodores,0.8144
2007,Austin Monahan,TE,Vanderbilt Commodores,0.8111
2007,Jermaine Doster,ATH,Vanderbilt Commodores,0.8078
2007,James Williams,OT,Vanderbilt Commodores,0.7967
2007,T.J. Greenstone,DT,Vanderbilt Commodores,0.7856
2007,Tim Fugger,TE,Vanderbilt Commodores,0.7667
2007,Theron Kadri,SDE,Vanderbilt Commodores,0.7222
2008,Archibald Barnes,ATH,Vanderbilt Commodores,NA
2008,Sean Richardson,S,Vanderbilt Commodores,NA
2008,DeAndre Jones,OLB,Vanderbilt Commodores,0.8711
2008,Taylor Loftley,SDE,Vanderbilt Commodores,0.8500
2008,John Cole,WR,Vanderbilt Commodores,0.8467
2008,Al Owens,S,Vanderbilt Commodores,0.8389
2008,Casey Hayward,ATH,Vanderbilt Commodores,0.8333
2008,Michael Bryant,OT,Vanderbilt Commodores,0.8244
2008,Richard Cagle,OT,Vanderbilt Commodores,0.8244
2008,Colt Nichter,DT,Vanderbilt Commodores,0.8167
2008,Rob Lohr,ATH,Vanderbilt Commodores,0.8111
2008,Ryan Fowler,K,Vanderbilt Commodores,0.8111
2008,Josh Jelesky,SDE,Vanderbilt Commodores,0.8111
2008,John Burrow,WDE,Vanderbilt Commodores,0.8037
2008,Akeem Dunham,WR,Vanderbilt Commodores,0.7889
2008,Dexter Daniels,OLB,Vanderbilt Commodores,0.7667
2008,Archie Barnes,ATH,Vanderbilt Commodores,0.7556
2009,Wesley Johnson,OT,Vanderbilt Commodores,0.8822
2009,Brady Brown,WR,Vanderbilt Commodores,0.8722
2009,Eric Samuels,ATH,Vanderbilt Commodores,0.8711
2009,Mason Johnston,TE,Vanderbilt Commodores,0.8678
2009,Zac Stacy,RB,Vanderbilt Commodores,0.8644
2009,Trey Wilson,CB,Vanderbilt Commodores,0.8611
2009,Warren Norman,APB,Vanderbilt Commodores,0.8578
2009,Collin Ashley,ATH,Vanderbilt Commodores,0.8544
2009,Blake Southerland,ILB,Vanderbilt Commodores,0.8533
2009,Thad McHaney,TE,Vanderbilt Commodores,0.8467
2009,Eddie Foster,CB,Vanderbilt Commodores,0.8467
2009,Jay Fullam,S,Vanderbilt Commodores,0.8456
2009,Wesley Tate,RB,Vanderbilt Commodores,0.8400
2009,Mylon Brown,OT,Vanderbilt Commodores,0.8344
2009,Walker May,WDE,Vanderbilt Commodores,0.8167
2009,Javon Marshall,S,Vanderbilt Commodores,0.8133
2009,Charlie Goro,DUAL,Vanderbilt Commodores,0.8133
2009,Justin Cabbagestalk,OG,Vanderbilt Commodores,0.8033
2010,Rajaan Bennett,RB,Vanderbilt Commodores,0.8936
2010,Kenneth Ladler,S,Vanderbilt Commodores,0.8822
2010,Andre Simmons,S,Vanderbilt Commodores,0.8789
2010,Vince Taylor,DT,Vanderbilt Commodores,0.8789
2010,Kyle Woestmann,DT,Vanderbilt Commodores,0.8789
2010,Jared Morse,DT,Vanderbilt Commodores,0.8678
2010,James Kittredge,SDE,Vanderbilt Commodores,0.8644
2010,Andre Hal,CB,Vanderbilt Commodores,0.8611
2010,Karl Butler,CB,Vanderbilt Commodores,0.8611
2010,Thomas Ryan,SDE,Vanderbilt Commodores,0.8578
2010,Grant Ramsay,OG,Vanderbilt Commodores,0.8567
2010,Blake Gowder,ATH,Vanderbilt Commodores,0.8533
2010,Jonathan Krause,WR,Vanderbilt Commodores,0.8533
2010,Andrew Bridges,WDE,Vanderbilt Commodores,0.8500
2010,Logan Stewart,OG,Vanderbilt Commodores,0.8500
2010,Chris Boyd,WR,Vanderbilt Commodores,0.8467
2010,Jordan Matthews,WR,Vanderbilt Commodores,0.8467
2010,Carey Spear,K,Vanderbilt Commodores,0.8378
2010,Jordan Rodgers,PRO,Vanderbilt Commodores,0.8222
2010,Steven Clarke,CB,Vanderbilt Commodores,0.8111
2010,Chase White,OG,Vanderbilt Commodores,0.8111
2010,Chase Garnham,OLB,Vanderbilt Commodores,0.8111
2010,Fitz Lassing,OLB,Vanderbilt Commodores,0.8111
2010,Trent Pruitt,WR,Vanderbilt Commodores,0.8081
2010,Andrew East,ILB,Vanderbilt Commodores,0.7567
2011,Kellen Williams,ILB,Vanderbilt Commodores,NA
2011,Barron Dixon,SDE,Vanderbilt Commodores,0.8572
2011,Derek King,CB,Vanderbilt Commodores,0.8511
2011,Larry Mazyck,OT,Vanderbilt Commodores,0.8344
2012,Brian Kimbrow,APB,Vanderbilt Commodores,0.9171
2012,Andrew Jelks,OT,Vanderbilt Commodores,0.8884
2012,Caleb Azubike,WDE,Vanderbilt Commodores,0.8778
2012,Jacob Sealand,ILB,Vanderbilt Commodores,0.8766
2012,Patton Robinette,DUAL,Vanderbilt Commodores,0.8747
2012,Adam Butler,OG,Vanderbilt Commodores,0.8717
2012,Brandon Banks,ATH,Vanderbilt Commodores,0.8642
2012,Cory Batey,WR,Vanderbilt Commodores,0.8640
2012,Barrett Gouger,OT,Vanderbilt Commodores,0.8622
2012,Darreon Herring,OLB,Vanderbilt Commodores,0.8611
2012,Stephen Weatherly,WDE,Vanderbilt Commodores,0.8536
2012,Will Holden,OT,Vanderbilt Commodores,0.8494
2012,Torren McGaster,CB,Vanderbilt Commodores,0.8489
2012,Kevin McCoy,OT,Vanderbilt Commodores,0.8486
2012,Paris Head,CB,Vanderbilt Commodores,0.8472
2012,Blake Fromang,OT,Vanderbilt Commodores,0.8389
2012,Torey Agee,SDE,Vanderbilt Commodores,0.8367
2012,Jakarri Thomas,OLB,Vanderbilt Commodores,0.8331
2012,Harding Harper,OLB,Vanderbilt Commodores,0.8331
2012,Ladarius Banks,OLB,Vanderbilt Commodores,0.8117
2012,Colby Cooke,K,Vanderbilt Commodores,0.7983
2012,Tip McKenzie,APB,Vanderbilt Commodores,0.7667
2013,Zach Cunningham,OLB,Vanderbilt Commodores,0.9049
2013,Jay Woods,DT,Vanderbilt Commodores,0.9025
2013,Jordan Cunningham,WR,Vanderbilt Commodores,0.8987
2013,Ryan White,CB,Vanderbilt Commodores,0.8949
2013,Johnny McCrary,DUAL,Vanderbilt Commodores,0.8872
2013,DeAndre Woods,WR,Vanderbilt Commodores,0.8818
2013,Carlos Burse,WR,Vanderbilt Commodores,0.8812
2013,Mitch Parsons,TE,Vanderbilt Commodores,0.8797
2013,Nigel Bowden,ILB,Vanderbilt Commodores,0.8783
2013,Landon Stokes,WDE,Vanderbilt Commodores,0.8722
2013,Tre Bell,CB,Vanderbilt Commodores,0.8694
2013,Delando Crooks,OT,Vanderbilt Commodores,0.8689
2013,Mack Weaver,WDE,Vanderbilt Commodores,0.8678
2013,Sean Dowling,OT,Vanderbilt Commodores,0.8653
2013,Jalen Banks,S,Vanderbilt Commodores,0.8653
2013,Brandon Vandenburg,TE,Vanderbilt Commodores,0.8647
2013,Darrius Sims,CB,Vanderbilt Commodores,0.8636
2013,Jonathan Wynn,WDE,Vanderbilt Commodores,0.8636
2013,Oren Burks,OLB,Vanderbilt Commodores,0.8631
2013,Latevius Rayford,WR,Vanderbilt Commodores,0.8614
2013,Taurean Ferguson,CB,Vanderbilt Commodores,0.8522
2013,Nathan Marcus,TE,Vanderbilt Commodores,0.8492
2013,Gerald Perry,S,Vanderbilt Commodores,0.8289
2013,Ralph Webb,RB,Vanderbilt Commodores,0.8283
2013,C.J. Duncan,ATH,Vanderbilt Commodores,0.7983
2013,Tommy Openshaw,K,Vanderbilt Commodores,0.7433
2014,Alim Muhammad,CB,Vanderbilt Commodores,NA
2014,Nifae Lealao,SDE,Vanderbilt Commodores,0.9542
2014,Emmanuel Smith,S,Vanderbilt Commodores,0.8950
2014,Dallas Rivers,RB,Vanderbilt Commodores,0.8707
2014,Trent Sherfield,S,Vanderbilt Commodores,0.8675
2014,Cole Hardin,OT,Vanderbilt Commodores,0.8614
2014,Ronald Monroe,WR,Vanderbilt Commodores,0.8597
2014,Bryce Lewis,S,Vanderbilt Commodores,0.8564
2014,Bailey Granier,OT,Vanderbilt Commodores,0.8475
2014,Bruno Reagan,DT,Vanderbilt Commodores,0.8467
2014,Caleb Scott,WR,Vanderbilt Commodores,0.8422
2014,Tre Herndon,CB,Vanderbilt Commodores,0.8411
2014,Wade Freebeck,PRO,Vanderbilt Commodores,0.8356
2014,Ladarius Wiley,WR,Vanderbilt Commodores,0.8342
2014,Louis Vecchio,SDE,Vanderbilt Commodores,0.8289
2014,Sekou Clark,WDE,Vanderbilt Commodores,0.8211
2014,Khari Blasingame,S,Vanderbilt Commodores,0.8194
2014,Rashad Canty,WR,Vanderbilt Commodores,0.8174
2014,Shawn Stankavage,PRO,Vanderbilt Commodores,0.8159
2014,Hawkins Mann,WDE,Vanderbilt Commodores,0.8125
2014,Arnold Tarpley,S,Vanderbilt Commodores,0.8093
2014,Hayden Lekacz,K,Vanderbilt Commodores,0.7900
2014,Charles Wright,WDE,Vanderbilt Commodores,0.7819
2014,Riley Tindol,OT,Vanderbilt Commodores,0.7785
2014,Davis Winkie,LS,Vanderbilt Commodores,0.7611
2015,Josh Smith,OLB,Vanderbilt Commodores,0.9378
2015,Kyle Shurmur,PRO,Vanderbilt Commodores,0.8992
2015,Donovan Sheffield,CB,Vanderbilt Commodores,0.8846
2015,Caleb Peart,OLB,Vanderbilt Commodores,0.8656
2015,Justice Shelton-Mosley,APB,Vanderbilt Commodores,0.8631
2015,Nehemiah Mitchell,SDE,Vanderbilt Commodores,0.8594
2015,Dare Odeyingbo,ATH,Vanderbilt Commodores,0.8572
2015,Sam Dobbs,TE,Vanderbilt Commodores,0.8564
2015,Jordan Griffin,ILB,Vanderbilt Commodores,0.8564
2015,Justin Skule,OT,Vanderbilt Commodores,0.8481
2015,Josh Crawford,RB,Vanderbilt Commodores,0.8433
2015,Ean Pfeifer,OT,Vanderbilt Commodores,0.8419
2015,Andrew Rector,S,Vanderbilt Commodores,0.8411
2015,Darion DeBrossard,OG,Vanderbilt Commodores,0.8400
2015,Jared Southers,OT,Vanderbilt Commodores,0.8314
2015,Jared Pinkney,WR,Vanderbilt Commodores,0.8314
2015,Kyle Anderton,PRO,Vanderbilt Commodores,0.8169
2015,Jay Hockaday,ILB,Vanderbilt Commodores,0.8093
2015,Egidio DellaRipa,OG,Vanderbilt Commodores,0.7900
2015,Jaire George,RB,Vanderbilt Commodores,0.7826
2016,Joejuan Williams,S,Vanderbilt Commodores,0.9196
2016,Sean Auwae,OC,Vanderbilt Commodores,0.8706
2016,Zaire Jones,S,Vanderbilt Commodores,0.8703
2016,Deuce Wallace,PRO,Vanderbilt Commodores,0.8669
2016,Devin Cochran,OT,Vanderbilt Commodores,0.8619
2016,Kalija Lipscomb,WR,Vanderbilt Commodores,0.8436
2016,Donaven Tennyson,WR,Vanderbilt Commodores,0.8433
2016,Bailey McElwain,FB,Vanderbilt Commodores,0.8358
2016,Frank Coppet,CB,Vanderbilt Commodores,0.8358
2016,Jamauri Wakefield,RB,Vanderbilt Commodores,0.8353
2016,Elijah Hamilton,CB,Vanderbilt Commodores,0.8317
2016,Austin Quillen,S,Vanderbilt Commodores,0.8308
2016,Jackson Winrow,WR,Vanderbilt Commodores,0.8294
2016,Turner Cockrell,TE,Vanderbilt Commodores,0.8286
2016,Braden Kopp,OT,Vanderbilt Commodores,0.8283
2016,Drew Birchmeier,DT,Vanderbilt Commodores,0.8275
2016,Sam Loy,P,Vanderbilt Commodores,0.8189
2016,Cameron Tidd,DT,Vanderbilt Commodores,0.8161
2016,Josiah Sa'o,DT,Vanderbilt Commodores,0.8026
2016,Kenny Hebert,OLB,Vanderbilt Commodores,0.7859
2016,Andre Mintze,WDE,Vanderbilt Commodores,0.7819
2017,Jacob Free,PRO,Vanderbilt Commodores,0.8636
2017,Dayo Odeyingbo,SDE,Vanderbilt Commodores,0.8622
2017,Bryce Bailey,OT,Vanderbilt Commodores,0.8619
2017,Dimitri Moore,ILB,Vanderbilt Commodores,0.8603
2017,Randall Haynie,CB,Vanderbilt Commodores,0.8589
2017,Colin Anderson,ILB,Vanderbilt Commodores,0.8533
2017,Jalen Pinkney,SDE,Vanderbilt Commodores,0.8531
2017,Tae Daley,S,Vanderbilt Commodores,0.8517
2017,Cole Clemens,OT,Vanderbilt Commodores,0.8483
2017,Stone Edwards,SDE,Vanderbilt Commodores,0.8461
2017,Michael Owusu,WDE,Vanderbilt Commodores,0.8389
2017,Jonathan Stewart,OT,Vanderbilt Commodores,0.8386
2017,Feleti Afemui,ILB,Vanderbilt Commodores,0.8375
2017,Saige Young,OG,Vanderbilt Commodores,0.8248
2017,Chris Pierce,WR,Vanderbilt Commodores,0.8248
2017,Grant Miller,OG,Vanderbilt Commodores,0.8197
2017,James Bostic Jr.,WR,Vanderbilt Commodores,0.8161
2017,Allan George,CB,Vanderbilt Commodores,0.8094
2017,Jonah Buchanan,SDE,Vanderbilt Commodores,0.7793
2017,Brayden DeVault-Smith,OLB,Vanderbilt Commodores,0.7733
2018,Carlton Lorenz,OT,Vanderbilt Commodores,NA
2018,Harrison Smith,P,Vanderbilt Commodores,NA
2018,Alston Orji,ILB,Vanderbilt Commodores,0.9103
2018,Cam Johnson,WR,Vanderbilt Commodores,0.9070
